joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_pos_21,joint_pos_22,joint_pos_23,joint_pos_24,joint_pos_25,joint_pos_26,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,tau_est_12,tau_est_13,tau_est_14,tau_est_15,tau_est_16,tau_est_17,tau_est_18,tau_est_19,tau_est_20,tau_est_21,tau_est_22,tau_est_23,tau_est_24,tau_est_25,tau_est_26,cmd_q_0,cmd_q_1,cmd_q_2,cmd_q_3,cmd_q_4,cmd_q_5,cmd_q_6,cmd_q_7,cmd_q_8,cmd_q_9,cmd_q_10,cmd_q_11,cmd_q_12,cmd_q_13,cmd_q_14,cmd_q_15,cmd_q_16,cmd_q_17,cmd_q_18,cmd_q_19,cmd_q_20,cmd_q_21,cmd_q_22,cmd_q_23,cmd_q_24,cmd_q_25,cmd_q_26,cmd_tau_0,cmd_tau_1,cmd_tau_2,cmd_tau_3,cmd_tau_4,cmd_tau_5,cmd_tau_6,cmd_tau_7,cmd_tau_8,cmd_tau_9,cmd_tau_10,cmd_tau_11,cmd_tau_12,cmd_tau_13,cmd_tau_14,cmd_tau_15,cmd_tau_16,cmd_tau_17,cmd_tau_18,cmd_tau_19,cmd_tau_20,cmd_tau_21,cmd_tau_22,cmd_tau_23,cmd_tau_24,cmd_tau_25,cmd_tau_26,motion_phase,
-0.01913,-0.00696695,-0.0190845,0.00099398,0.0384976,-0.0197856,-0.0379844,-0.0036782,-0.000352383,0.00536608,0.0102063,0.031659,0.00470281,0.00553274,-0.0303593,-0.00443292,0.0654445,-0.0477583,0.0213542,-0.0344617,0.0456362,0.0385671,0.0165386,0.0561867,0.0196898,0.0112336,0.0195791,-0.133227,0.0532727,-0.519591,0,-0.822049,-1.4709,-0.0666364,-0.319773,0.0133182,0.0897551,-1.77142,-2.33998,0.0532987,-0.26087,-0.89399,0.1319,0.51881,-0.58622,-0.09966,-0.52174,0.09966,0.3488,0.02638,-0.13483,0.19638,-0.36932,0.05276,22.93,0.95,-5.49,-0.07,1.5342,-1.71505,-17.22,15.9,0.22,-4.18,-9.48686,1.86765,-3.59,-0.51,-5.35,6.08,9.6,-1.39,-0.22,-2.42,7.84,7.4,9.6,-10.48,2.27,-4.32,1.54,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0194962,-0.00704455,-0.0202386,0.000967837,0.0367018,-0.0223264,-0.0383811,-0.00423849,-0.000341177,0.0056389,0.00579144,0.0260396,0.00483775,0.00482965,-0.0325012,-0.00408101,0.0665505,-0.04918,0.0209806,-0.0357159,0.0459344,0.0393126,0.0165761,0.0558269,0.0201111,0.0103339,0.0196937,-0.133227,-0.0666364,-0.439682,-0.0179388,-0.669971,-0.723921,-0.186545,-0.173182,-0.0133182,0.0897551,-1.74909,-2.39794,0.0761299,-0.33415,-0.90278,0.14949,0.38105,-0.59209,-0.21104,-0.49536,0.14949,0.31363,0.0381,-0.14949,0.16121,-0.3576,0.04983,23.22,3.15,-6.08,0.37,2.81416,-0.503806,-12.97,13.41,0.51,-4.32,-7.59387,5.1142,2.71,-17.07,-1.98,2.12,-9.89,-1.83,-2.56,-0.95,27.77,29.82,22.78,-3,0.95,-0.37,1.98,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0199761,-0.00708342,-0.0208657,0.000949163,0.0354992,-0.0231171,-0.0388138,-0.00487113,-0.000602245,0.00592292,0.00180862,0.0206697,0.00504994,0.00391173,-0.0347962,-0.00372005,0.0673671,-0.0505962,0.020453,-0.0368458,0.0461757,0.0397785,0.0165534,0.0553527,0.0204687,0.00942266,0.0197803,-0.293091,0.0666364,-0.106591,0,-0.355461,-0.0599101,-0.133227,-0.373045,-0.213182,0.125633,-1.54442,-2.13462,0.0913507,-0.39863,-0.97899,0.14069,0.32535,-0.56864,-0.19052,-0.46019,0.0469,0.05862,-0.06155,-0.24914,0.13776,-0.40156,0.02052,9.45,8.86,1.39,0.07,4.30857,-0.144605,-8.72,2.71,-1.68,-4.47,-5.74552,8.57721,1.54,-10.33,-10.04,-2.12,0.51,-0.81,0.07,-0.81,-11.36,4.76,4.62,-12.09,1.1,-2.27,0.81,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0207112,-0.00678945,-0.0208795,0.00092302,0.0350097,-0.0223121,-0.0390885,-0.0059309,-0.00117087,0.00624055,-0.00141755,0.0163202,0.00530052,0.00233698,-0.0385485,-0.00324035,0.0686266,-0.0525124,0.0200392,-0.0383638,0.0459096,0.0394652,0.0161767,0.0541081,0.0209081,0.00788164,0.0197773,-0.279773,0.133227,0.0932727,0,-0.0842337,0.681614,-0.0932727,-0.492955,-0.266455,0.16151,-1.03433,-1.54166,0.0532987,-0.45725,-1.06986,0.12311,0.38398,-0.51001,-0.0469,-0.39277,-0.17,-0.18466,-0.12311,-0.42501,0.11138,-0.44553,-0.00879,11.5,7.11,0.22,0.07,1.02481,3.64698,-10.04,5.2,-0.95,-4.47,1.65591,10.4927,2.27,-10.33,-9.45,-2.42,0.66,-0.66,0.07,-0.51,-11.5,5.35,4.76,-11.94,1.1,-2.12,0.81,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0213466,-0.00644529,-0.0202191,0.000915551,0.0350141,-0.0200099,-0.0393577,-0.00704885,-0.00173974,0.00659927,-0.00322647,0.0138829,0.00534487,0.00178647,-0.0398304,-0.00309539,0.0691073,-0.0531082,0.0200174,-0.0388343,0.0456803,0.0392272,0.0160272,0.0535541,0.0210438,0.0073384,0.0197742,-0.2265,0.133227,0.346409,0,0.0477721,1.0687,-0.133227,-0.439682,-0.173182,0.16151,-0.50537,-0.681908,0.0304416,-0.47484,-1.08745,0.12604,0.41915,-0.49536,0,-0.36346,-0.21397,-0.21397,-0.12604,-0.48657,0.10259,-0.46312,0,9.16,7.25,-1.83,-0.22,0.428094,1.09629,-8.86,5.05,-1.54,-5.2,2.25625,11.7819,2.71,-9.89,-9.3,-2.42,0.66,-0.51,0.22,-0.51,-11.5,5.35,4.91,-11.79,1.1,-1.98,0.51,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0217879,-0.00619292,-0.0193479,0.000941694,0.0352824,-0.0171846,-0.0397406,-0.00791728,-0.00206995,0.00699165,-0.00378605,0.0134026,0.0053606,9.75132e-05,-0.0438068,-0.00269413,0.0708909,-0.0547562,0.0202804,-0.0400563,0.0446544,0.0384758,0.0156054,0.0514605,0.0214007,0.00551403,0.0197896,-0.159864,0.0932727,0.346409,0,0.15978,1.2237,-0.173182,-0.333091,-0.106591,0.16151,0.0302755,0.147637,-0.00761039,-0.43674,-1.064,0.09673,0.60381,-0.43674,0.17,-0.34587,-0.31949,-0.15828,-0.10259,-0.65364,0.09966,-0.51001,0.02345,7.25,7.84,-2.71,-0.22,0.00361027,-0.366058,-7.84,3.59,-2.42,-6.08,2.25186,11.7779,13.55,11.06,-6.96,-4.62,20.59,-1.39,3.88,-3.15,-10.77,16.04,-0.66,-12.53,2.27,0.37,3,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0220819,-0.00605416,-0.0186517,0.000979041,0.0356852,-0.0143339,-0.0402844,-0.00854981,-0.0023222,0.0075559,-0.0030954,0.0146434,0.00534487,-0.000380754,-0.0450544,-0.00258565,0.0716884,-0.0552919,0.0205476,-0.0404606,0.0442607,0.0383255,0.015481,0.0506489,0.0215325,0.00492561,0.01982,-0.106591,0.0532727,0.2265,0.0179388,0.158657,1.09098,-0.266455,-0.2265,-0.119909,0.251265,0.492944,0.748886,-0.00761039,-0.39863,-1.04641,0.09086,0.68295,-0.42208,0.22276,-0.33122,-0.33415,-0.11431,-0.09966,-0.69174,0.10845,-0.49536,0.01172,6.37,8.42,-1.83,0.07,-1.26297,-3.77465,-5.2,2.12,-2.27,-7.25,1.42887,10.5955,4.18,-8.86,-9.16,-2.27,0.22,-0.51,0.22,-0.51,-11.36,5.05,4.18,-11.65,0.95,-1.68,0.81,-0.0141923,0.027363,-0.0161365,0,0.00195929,-0.0665784,-0.0690673,-0.0176421,-0.0249305,0,-0.0551727,0.0774885,0.017709,-0.13623,-0.183858,-0.0304032,0.0833797,-0.0635166,0.0251,-0.0459001,-0.104406,0.100051,0.0726402,-0.148644,0.0381722,-0.0212282,0.0263391,5.37004,6.99693,7.08016,-0.680386,-1.25852,5.84579,-12.9642,1.4371,-4.37204,-4.74857,-0.65233,4.59703,4.029,-10.9664,-11.2311,-2.19227,1.079,-0.87512,0.277578,-0.973108,-12.1413,3.43979,4.0486,-12.3094,1.11359,-2.66043,0.530869,0.00833333,
-0.0222955,-0.00584328,-0.0181439,0.00100145,0.0359929,-0.0126907,-0.0408611,-0.0090214,-0.00252199,0.00816502,-0.00159249,0.0171478,0.00529742,-0.00128484,-0.0475657,-0.0023756,0.0734231,-0.0562322,0.0211155,-0.0412092,0.0434511,0.0381248,0.015321,0.0488417,0.0217798,0.00373054,0.0198301,-0.0666364,0.133227,0.186545,0,0.106869,0.407925,-0.2265,-0.159864,-0.0532727,0.233265,0.741778,1.23955,-0.0304416,-0.3488,-1.05813,0.07914,0.72985,-0.37518,0.24035,-0.28432,-0.34294,-0.0469,-0.0381,-0.76502,0.09966,-0.48657,-0.00879,5.93,7.55,-1.68,-0.22,-1.89573,-6.33798,-5.64,0.95,-2.71,-7.69,-0.672484,7.74662,4.62,-10.04,-9.01,-2.42,0.22,-0.37,0.22,-0.51,-11.06,5.05,4.62,-11.36,0.95,-1.68,0.66,0.0314892,-0.00882223,-0.00512894,0,0.181694,-0.0712143,-0.0723017,0.0826118,-0.00748634,0,0.122523,0.197165,-0.00214046,-0.202319,-0.0910887,-0.0553915,-0.161291,-0.104069,0.00533562,-0.0682959,-0.549936,-0.279364,-0.375149,-0.0548731,0.031991,-0.00109669,0.0473537,25.9679,-1.71736,-0.129015,-0.680386,8.24157,-7.66041,-6.47692,29.4371,0.35733,-7.55477,5.71475,8.17741,-2.15177,-15.3578,-1.58992,-4.40619,-14.3202,-2.71561,-1.32834,-2.06121,-46.8674,-25.1865,-31.0511,-5.98545,0.573284,-0.234104,2.19684,0.0125,
-0.0224924,-0.00553548,-0.0177722,0.00101645,0.0361665,-0.0122198,-0.0415299,-0.00937951,-0.0026412,0.00887125,0.000618453,0.0201706,0.00522923,-0.00199842,-0.0501196,-0.00221133,0.0753996,-0.0571404,0.0218043,-0.0419041,0.0426931,0.0381892,0.0152678,0.046937,0.0220416,0.0026294,0.0198586,-0.0932727,0.119909,0.119909,0.0179388,0.0312225,0.0332068,-0.293091,-0.119909,-0.0666364,0.305082,0.991366,1.27728,-0.0228312,-0.24914,-1.05813,0.05862,0.86761,-0.36932,0.3107,-0.29311,-0.28432,0.085,-0.00293,-0.7914,0.12604,-0.42208,0.01466,5.79,6.81,-0.81,-0.37,-2.53694,-7.43631,-3.44,1.1,-2.71,-8.86,-2.3382,4.64169,5.05,-9.01,-8.57,-2.42,0.07,-0.37,0.22,-0.51,-11.5,4.62,4.03,-11.5,0.95,-1.54,0.66,0.0314892,-0.00882223,-0.00512894,0,0.181694,-0.0712143,-0.0723017,0.0826118,-0.00748634,0,0.122523,0.197165,-0.00214046,-0.202319,-0.0910887,-0.0553915,-0.161291,-0.104069,0.00533562,-0.0682959,-0.549936,-0.279364,-0.375149,-0.0548731,0.031991,-0.00109669,0.0473537,25.9679,-1.71736,-0.129015,-0.680386,8.24157,-7.66041,-6.47692,29.4371,0.35733,-7.55477,5.71475,8.17741,-2.15177,-15.3578,-1.58992,-4.40619,-14.3202,-2.71561,-1.32834,-2.06121,-46.8674,-25.1865,-31.0511,-5.98545,0.573284,-0.234104,2.19684,0.0125,
-0.0227671,-0.00527179,-0.0174975,0.00102018,0.0361351,-0.0129555,-0.0423398,-0.00964296,-0.00283265,0.00973451,0.00307155,0.0233162,0.00522137,-0.00246072,-0.0526316,-0.00213027,0.0776277,-0.0579417,0.0226172,-0.0426441,0.0421081,0.0386169,0.0153003,0.045105,0.0223491,0.0017854,0.0199238,-0.133227,0.0932727,0.0932727,0,-0.0509746,-0.484543,-0.373045,-0.0932727,-0.119909,0.448653,0.97212,1.37388,0.00761039,-0.1319,-1.00831,0.00879,1.02882,-0.34294,0.37518,-0.32242,-0.19052,0.27259,0.02052,-0.74744,0.14949,-0.28139,0.0469,6.37,2.56,-3.44,-0.07,-2.52994,-7.91853,-9.3,2.42,-5.2,-1.54,-3.79189,2.13103,12.82,12.23,-6.37,-4.47,19.85,-1.39,4.18,-3.15,-11.06,15.02,-1.54,-12.09,2.27,0.66,3.15,0.0314892,-0.00882223,-0.00512894,0,0.181694,-0.0712143,-0.0723017,0.0826118,-0.00748634,0,0.122523,0.197165,-0.00214046,-0.202319,-0.0910887,-0.0553915,-0.161291,-0.104069,0.00533562,-0.0682959,-0.549936,-0.279364,-0.375149,-0.0548731,0.031991,-0.00109669,0.0473537,25.9679,-1.71736,-0.129015,-0.680386,8.24157,-7.66041,-6.47692,29.4371,0.35733,-7.55477,5.71475,8.17741,-2.15177,-15.3578,-1.58992,-4.40619,-14.3202,-2.71561,-1.32834,-2.06121,-46.8674,-25.1865,-31.0511,-5.98545,0.573284,-0.234104,2.19684,0.0125,
-0.0232248,-0.00526071,-0.0174143,0.00102392,0.0358971,-0.0147081,-0.043386,-0.00978434,-0.00326014,0.0108294,0.00516062,0.0266059,0.00542736,-0.00264287,-0.0550244,-0.00217509,0.0803635,-0.0587254,0.0236098,-0.0435011,0.0417821,0.0395405,0.0153658,0.0434058,0.0227478,0.00136912,0.0200911,-0.213182,-0.0532727,0.0133182,0,-0.158337,-0.936771,-0.453,-0.0399545,-0.2265,0.466592,0.751392,1.40962,0.129429,-0.03517,-0.99658,-0.0381,1.1871,-0.31363,0.42501,-0.36932,-0.08793,0.46312,0.02345,-0.64485,0.18759,-0.085,0.09086,8.57,4.18,-2.86,-0.22,-3.78606,-11.3252,-6.96,1.39,-4.47,-3.74,-15.2589,3.7665,9.16,12.53,-6.37,-4.47,19.56,-1.25,4.32,-3.15,-11.5,14.87,-1.83,-12.38,2.27,0.81,3.15,0.0314892,-0.00882223,-0.00512894,0,0.181694,-0.0712143,-0.0723017,0.0826118,-0.00748634,0,0.122523,0.197165,-0.00214046,-0.202319,-0.0910887,-0.0553915,-0.161291,-0.104069,0.00533562,-0.0682959,-0.549936,-0.279364,-0.375149,-0.0548731,0.031991,-0.00109669,0.0473537,25.9679,-1.71736,-0.129015,-0.680386,8.24157,-7.66041,-6.47692,29.4371,0.35733,-7.55477,5.71475,8.17741,-2.15177,-15.3578,-1.58992,-4.40619,-14.3202,-2.71561,-1.32834,-2.06121,-46.8674,-25.1865,-31.0511,-5.98545,0.573284,-0.234104,2.19684,0.0125,
-0.0235994,-0.00537169,-0.0175753,0.00102392,0.0353626,-0.0172572,-0.0446038,-0.00951254,-0.00378156,0.0118981,0.00654001,0.0300887,0.00563669,-0.00268555,-0.0574853,-0.00227642,0.0831649,-0.0594587,0.0245768,-0.0444123,0.0416572,0.0406113,0.0154004,0.0420523,0.0231824,0.0012635,0.0202804,-0.0666364,-0.0133182,-0.186545,0,-0.246565,-1.07036,-0.559591,0.319773,-0.213182,0.32302,0.39014,1.43266,0.0304416,-0.02931,-1.04055,-0.03517,1.13727,-0.28432,0.3576,-0.38691,-0.0381,0.38691,-0.00293,-0.50708,0.18173,-0.0381,0.05862,27.18,6.08,-2.27,-0.22,-3.76739,-9.86318,-12.53,13.55,-2.42,-11.79,-16.9857,2.79576,-5.49,-4.62,-10.04,3.3,-2.27,-1.1,-0.07,-1.98,-27.33,-14.14,-7.4,-11.5,1.25,-5.35,0.37,0.0314892,-0.00882223,-0.00512894,0,0.181694,-0.0712143,-0.0723017,0.0826118,-0.00748634,0,0.122523,0.197165,-0.00214046,-0.202319,-0.0910887,-0.0553915,-0.161291,-0.104069,0.00533562,-0.0682959,-0.549936,-0.279364,-0.375149,-0.0548731,0.031991,-0.00109669,0.0473537,25.9679,-1.71736,-0.129015,-0.680386,8.24157,-7.66041,-6.47692,29.4371,0.35733,-7.55477,5.71475,8.17741,-2.15177,-15.3578,-1.58992,-4.40619,-14.3202,-2.71561,-1.32834,-2.06121,-46.8674,-25.1865,-31.0511,-5.98545,0.573284,-0.234104,2.19684,0.0125,
-0.0236299,-0.00538564,-0.0181329,0.00101271,0.0347952,-0.0195446,-0.0459688,-0.00839448,-0.00421977,0.0126306,0.00704916,0.0329629,0.00563192,-0.00281262,-0.0599995,-0.00231838,0.0857768,-0.060142,0.0252743,-0.0453553,0.04162,0.0413926,0.0153377,0.0409968,0.0236316,0.00117028,0.02036,0.0133182,0.0133182,-0.266455,0,-0.221249,-0.828503,-0.559591,0.559591,-0.133227,0.251265,0.037762,0.95372,-0.0380779,-0.07914,-1.08745,-0.00293,1.02882,-0.28725,0.24914,-0.38105,0.00293,0.26966,-0.03517,-0.37225,0.19932,-0.0381,0.01466,24.69,5.79,-1.54,-0.07,-2.28598,-7.05218,-11.5,8.72,-2.71,-9.3,-15.7848,-2.36195,-2.71,-5.05,-9.6,3.44,-2.56,-1.25,-0.22,-2.12,-27.33,-13.85,-7.4,-11.5,1.1,-5.64,0.37,0.0314892,-0.00882223,-0.00512894,0,0.181694,-0.0712143,-0.0723017,0.0826118,-0.00748634,0,0.122523,0.197165,-0.00214046,-0.202319,-0.0910887,-0.0553915,-0.161291,-0.104069,0.00533562,-0.0682959,-0.549936,-0.279364,-0.375149,-0.0548731,0.031991,-0.00109669,0.0473537,25.9679,-1.71736,-0.129015,-0.680386,8.24157,-7.66041,-6.47692,29.4371,0.35733,-7.55477,5.71475,8.17741,-2.15177,-15.3578,-1.58992,-4.40619,-14.3202,-2.71561,-1.32834,-2.06121,-46.8674,-25.1865,-31.0511,-5.98545,0.573284,-0.234104,2.19684,0.0125,
